business_id,business_id_raw,name,province,city,street_address,postal_code,post_office,coordinates,postal_address,postal_address_code,postal_address_post_offoce,postal_address_country,postal_address_country_code,company_form,established_date,main_line_of_business_code,main_line_of_business,main_line_of_business_category
29174397,2917439-7,Kääpä Biotech Oy,Uudenmaan maakunta,Lohja,Teilinummentie 2,09120,KARJALOHJA,"(60.213528, 23.67415)",Teilinummentie 2,09120,KARJALOHJA,Suomi,FIN,Osakeyhtiö,2018-05-25,02400,Support Services for Forestry,Forest Services
27328225,2732822-5,Powered by Yonoton Oy,Uudenmaan maakunta,Helsinki,Itämerenkatu 1,00180,HELSINKI,"(60.164032, 24.9195)",Itämerenkatu 1,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-12-18,62010,Software Design and Development,"IT Consulting, IT Services"
27686954,2768695-4,Valo Therapeutics Oy,Uudenmaan maakunta,Helsinki,Viikinkaari 6,00790,HELSINKI,"(60.226868, 25.01395)",Viikinkaari 6,00790,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-06-17,72191,Medical Research and Development,"Product Development, Research and Design Services"
29054168,2905416-8,Rigged Mind Oy,Päijät-Hämeen maakunta,Iitti,Pietari Lyötintie 19 as. 1,47540,LYÖTTILÄ,"(60.958105, 26.4405)",,,,,,Osakeyhtiö,2018-03-25,62010,Software Design and Development,"IT Consulting, IT Services"
27993639,2799363-9,CSIT Finland Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-12-07,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
34343351,3434335-1,Saura Health Oy,Uudenmaan maakunta,Helsinki,,00260,HELSINKI,,Topeliuksenkatu 3b A,00260,HELSINKI,Suomi,FIN,Osakeyhtiö,2024-03-12,63120,Web Portals,Laboratory
27707946,2770794-6,Hopoti Software Oy,Satakunnan maakunta,Rauma,Merikatu 6,26200,RAUMA,"(61.144691, 21.47303)",Merikatu 6,26200,RAUMA,Suomi,FIN,Osakeyhtiö,2016-06-29,63990,Other Information Service Activities n.e.c.,
33392098,3339209-8,Starstuff Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-01-19,62010,Software Design and Development,"IT Consulting, IT Services"
28012345,2801234-5,Polar Partners Oy,Pirkanmaan maakunta,Tampere,Kalevantie 2,33100,TAMPERE,"(61.494876, 23.775475)",Kalevantie 2,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2016-12-18,85600,Educational Support Services,Education and Training Services
31553724,3155372-4,Rokote Laboratories Finland Oy,,,,,,,Microkatu 1 L,70210,KUOPIO,Suomi,FIN,Osakeyhtiö,2020-09-01,21200,Manufacture of Pharmaceutical Products,Pharmaceutical Industry
31319372,3131937-2,Algorithmiq Oy,Uudenmaan maakunta,Helsinki,Kanavakatu 3 C,00160,HELSINKI,"(60.166122, 24.96467)",Kanavakatu 3 C,00160,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-04-17,62010,Software Design and Development,"IT Consulting, IT Services"
29408798,2940879-8,Xfold Imaging Oy,Uudenmaan maakunta,Helsinki,Mannerheimintie 113,00280,HELSINKI,"(60.206652, 24.89926)",PL 3,02201,ESPOO,Suomi,FIN,Osakeyhtiö,2018-09-19,32501,Manufacture of Medical and Dental Instruments (excluding Dental Prostheses),Pharmaceutical Industry Equipment and Supplies
32977131,3297713-1,Robes Rental Oy,Uudenmaan maakunta,Helsinki,Fabianinkatu 4,00130,HELSINKI,"(60.166002, 24.94963)",Kirjatyöntekijänkatu 6 B 26,00170,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-07-02,62010,Software Design and Development,"IT Consulting, IT Services"
28619622,2861962-2,Maslog Oy,Etelä-Pohjanmaan maakunta,Seinäjoki,,60100,SEINÄJOKI,,Tuottajantie 39,60100,SEINÄJOKI,Suomi,FIN,Osakeyhtiö,2017-10-11,28220,Manufacture of Lifting and Handling Equipment,Lifting and Moving Equipment
30125138,3012513-8,Kultainen Mallas Oy,Pohjois-Pohjanmaan maakunta,Oulu,Teknologiantie 18,90590,OULU,"(65.05919, 25.44982)",Teknologiantie 18,90590,OULU,Suomi,FIN,Osakeyhtiö,2019-07-15,11060,Manufacture of Malt,Agricultural Products
28222588,2822258-8,Remomedi Oy,Uudenmaan maakunta,Espoo,Tietäjäntie 2 A 7,02130,ESPOO,"(60.188849, 24.80335)",Tietäjäntie 2,02130,ESPOO,Suomi,FIN,Osakeyhtiö,2017-03-15,63110,"Data Processing, Hosting, and Related Services","IT Consulting, IT Services"
28327531,2832753-1,Cerenion Oy,Pohjois-Pohjanmaan maakunta,Oulu,Elektroniikkatie 3,90590,OULU,"(65.057979, 25.44159)",Elektroniikkatie 3,90590,OULU,Suomi,FIN,Osakeyhtiö,2017-05-09,62010,Software Design and Development,"IT Consulting, IT Services"
33347289,3334728-9,Olo space Oy,,,,,,,Päivärinteentie 10,58180,IHAMANIEMI,Suomi,FIN,Osakeyhtiö,2023-01-01,62010,Software Design and Development,"IT Consulting, IT Services"
28009277,2800927-7,Precordior Oy,Varsinais-Suomen maakunta,Turku,Aurakatu 6,20100,TURKU,"(60.450081, 22.26746)",Aurakatu 6,20100,TURKU,Suomi,FIN,Osakeyhtiö,2016-12-15,62010,Software Design and Development,"IT Consulting, IT Services"
28464544,2846454-4,Ai2Ai Oy,Varsinais-Suomen maakunta,Turku,Tykistökatu 4 B,20520,TURKU,"(60.449691, 22.29271)",Tykistökatu 4 B,20520,TURKU,Suomi,FIN,Osakeyhtiö,2017-07-26,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
31526478,3152647-8,Fireframe Oy,,,,,,,Aleksanterinkatu 11,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-08-18,59110,"Production of Films, Videos, and TV Programs",Production Company
33287749,3328774-9,Liquid Sun Oy,Pirkanmaan maakunta,Tampere,Tekniikankatu 1,33720,TAMPERE,"(61.451168, 23.85482)",PL 13,00561,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-11-29,27900,Manufacture of Other Electrical Equipment,"Electrical Devices, Electrical Machines"
27665846,2766584-6,Improx Games Oy,,,,,,,Korpisola 4b,02300,ESPOO,Suomi,FIN,Osakeyhtiö,2016-06-06,62010,Software Design and Development,"IT Consulting, IT Services"
31500315,3150031-5,Noice Entertainment Oy,,,,,,,Vuorikatu 14,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-08-03,62010,Software Design and Development,"IT Consulting, IT Services"
34642407,3464240-7,Happy Plant Protein Oy,Uudenmaan maakunta,Espoo,Linnoitustie 6,02600,ESPOO,"(60.209696, 24.810759)",Linnoitustie 6,02600,ESPOO,Suomi,FIN,Osakeyhtiö,2024-07-19,72110,Biotechnological Research and Development,Biotechnology
27395348,2739534-8,CH-Bioforce Oy,Uudenmaan maakunta,Espoo,Ahventie 4 A 21,02170,ESPOO,"(60.16652, 24.77511)",PL 11,02171,ESPOO,Suomi,FIN,Osakeyhtiö,2016-01-22,20590,Manufacture of Other Chemical Products n.e.c.,Chemical Products
32712512,3271251-2,Reveel Technologies Oy,,,,,,,PL 1188,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-02-24,62010,Software Design and Development,"IT Consulting, IT Services"
27353842,2735384-2,Aptual Commerce Oy,,,,,,,Niittymäentie 13,46110,TUOHIKOTTI,Suomi,FIN,Osakeyhtiö,2016-01-08,62010,Software Design and Development,"IT Consulting, IT Services"
29883599,2988359-9,Mjuk Group Ab,Uudenmaan maakunta,Vantaa,Karhunkierros 5,01640,VANTAA,"(60.259109, 24.81287)",Perämiehenkatu 12 E 533,00150,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-03-10,46150,"Agency Activities for Furniture, Household and Hardware Goods",Agency Business
28358661,2835866-1,Meeko Mobi Oy,Uudenmaan maakunta,Helsinki,Tammasaarenlaituri 3,00180,HELSINKI,"(60.162122, 24.90149)",Jaalaranta 6 B 24,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-05-24,77390,Rental and Leasing of Other Machinery and Equipment,
28643251,2864325-1,amplaffy Oy,,,,,,,Pohjavedenkatu 12 F 15,00980,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-10-23,63120,Web Portals,"IT Consulting, IT Services"
31327372,3132737-2,Easywhistle Oy,,,,,,,Taavetinaukio 4 A 2,00300,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-04-24,62010,Software Design and Development,"IT Consulting, IT Services"
27182799,2718279-9,Qridi Oy,Pohjois-Pohjanmaan maakunta,Oulu,Torikatu 21,90100,OULU,"(65.01113, 25.46639)",Torikatu 21,90100,OULU,Suomi,FIN,Osakeyhtiö,2015-10-16,62010,Software Design and Development,"IT Consulting, IT Services"
27036142,2703614-2,Vertaa Ensin Suomi Oy,Uudenmaan maakunta,Helsinki,Ruoholahdenkatu 8,00180,HELSINKI,"(60.165918, 24.92835)",Ruoholahdenkatu 8,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-08-06,66190,Other Supporting Financial Activities (excluding insurance),Finance and Credit Activities
30182167,3018216-7,Black Smoke Studios Oy,Kainuun maakunta,Kajaani,Kerhokuja 5,87100,KAJAANI,"(64.21851, 27.74821)",Kerhokuja 5,87100,KAJAANI,Suomi,FIN,Osakeyhtiö,2019-08-14,62010,Software Design and Development,"IT Consulting, IT Services"
33424387,3342438-7,StoryDrops Oy,Uudenmaan maakunta,Helsinki,Tarkk'ampujankatu 10 A 2,00150,HELSINKI,"(60.160932, 24.94499)",Tarkk'Ampujankatu 10 A 2,00150,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-01-31,62010,Software Design and Development,"IT Consulting, IT Services"
32581823,3258182-3,SoilWatch Oy,,,,,,,Pooskerintie 17,29760,KÖÖRTILÄ,Suomi,FIN,Osakeyhtiö,2021-12-31,71121,Urban Planning and Community Development,Land Use Planning and Zoning
32648071,3264807-1,Noux Digital Oy,,,,,,,Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-01-28,62010,Software Design and Development,"IT Consulting, IT Services"
31268667,3126866-7,Second Leap Oy,,,,,,,PL 1000,01741,VANTAA,Suomi,FIN,Osakeyhtiö,2020-03-13,62010,Software Design and Development,"IT Consulting, IT Services"
33243586,3324358-6,The Warming Surfaces Company Oy,Pohjois-Pohjanmaan maakunta,Oulu,Valtatie 67 T 3,90500,OULU,"(65.025269, 25.48512)",Valtatie 67 T 3,90500,OULU,Suomi,FIN,Osakeyhtiö,2022-11-10,32999,Manufacture of Other Products n.e.c.,
31480756,3148075-6,Kiho Oy,Pohjois-Savon maakunta,Kuopio,"Puutarhakatu 11 ,  C2-T3",70300,KUOPIO,"(62.898619, 27.68175)",Puutarhakatu 11,70300,KUOPIO,Suomi,FIN,Osakeyhtiö,2020-07-17,62010,Software Design and Development,"IT Consulting, IT Services"
29044322,2904432-2,Crickets Online Oy,Uudenmaan maakunta,Helsinki,Opastinsilta 8 D,00520,HELSINKI,"(60.199377, 24.93901)",Opastinsilta 8 A,00520,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-03-20,46389,Wholesale of Other Food Products n.e.c.,Food Wholesale
27588246,2758824-6,AI Robots Oy,Uudenmaan maakunta,Lohja,Mäntynummentie 20,08500,LOHJA,"(60.267809, 24.12227)",Mäntynummentie 20,08500,LOHJA,Suomi,FIN,Osakeyhtiö,2016-04-25,62010,Software Design and Development,"IT Consulting, IT Services"
28390274,2839027-4,Homerun Technologies Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16 C,00180,HELSINKI,"(60.1675, 24.92301)",Energiakuja 3,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-06-08,62010,Software Design and Development,"IT Consulting, IT Services"
34557472,3455747-2,Flatta Oy,,,,,,,Iso Roobertinkatu 14 A 8,00120,HELSINKI,Suomi,FIN,Osakeyhtiö,2024-06-10,82990,Other Business Services,Business Services
33848454,3384845-4,GapHook Oy,Uudenmaan maakunta,Espoo,Kappelikuja 6,02200,ESPOO,"(60.167778, 24.76421)",Kappelikuja 6,02200,ESPOO,Suomi,FIN,Osakeyhtiö,2023-08-22,62010,Software Design and Development,"IT Consulting, IT Services"
28347081,2834708-1,ARDO Oy,Uudenmaan maakunta,Nurmijärvi,Kvartsitie 4,01840,KLAUKKALA,"(60.363709, 24.72614)",Kvartsitie 4,01840,KLAUKKALA,Suomi,FIN,Osakeyhtiö,2017-05-18,62010,Software Design and Development,"IT Consulting, IT Services"
27862057,2786205-7,Valohai Oy,Varsinais-Suomen maakunta,Turku,Linnankatu 16,20100,TURKU,"(60.448708, 22.265316)",Linnankatu 16,20100,TURKU,Suomi,FIN,Osakeyhtiö,2016-10-05,62010,Software Design and Development,"IT Consulting, IT Services"
28809514,2880951-4,Retro-EV Oy,Uudenmaan maakunta,Vantaa,Luhtaanmäentie 21,01750,VANTAA,"(60.34566, 24.80439)",Taivaltie 10 A 27,01610,VANTAA,Suomi,FIN,Osakeyhtiö,2018-01-08,29100,Manufacture of Motor Vehicles,Auto Electrical Repair
33354286,3335428-6,Hiil Oy,Pohjois-Karjalan maakunta,Kontiolahti,Huoltotie 3,80790,KONTIORANTA,"(62.735058, 29.82601)",Huoltotie 3,80790,KONTIORANTA,Suomi,FIN,Osakeyhtiö,2023-01-03,16239,Manufacture of Other Building Joinery Products,Timber
33192934,3319293-4,Mage Plum Oy,,,,,,,Lapinkatu 2 D 37,20740,TURKU,Suomi,FIN,Osakeyhtiö,2022-10-18,85600,Educational Support Services,Education and Training Services
32477786,3247778-6,Anyhau Oy,,,,,,,Taivalmäki 3 A 34,02200,ESPOO,Suomi,FIN,Osakeyhtiö,2021-11-11,96090,Other Personal Services n.e.c.,Pet Supplies and Pet Shops
32919556,3291955-6,Pethotel Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-06-03,62010,Software Design and Development,"IT Consulting, IT Services"
31891803,3189180-3,Brailava Oy,,,,,,,Bermudankatu 1 A 28,00220,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-02-08,62010,Software Design and Development,"IT Consulting, IT Services"
33451713,3345171-3,Vuo AI Oy,,,,,,,Suvantokatu 3 A 27,90140,OULU,Suomi,FIN,Osakeyhtiö,2023-02-14,62010,Software Design and Development,"IT Consulting, IT Services"
32981974,3298197-4,Critix media Oy,,,,,,,Kirkkokatu 1 A 1,06100,PORVOO,Suomi,FIN,Osakeyhtiö,2022-07-05,62010,Software Design and Development,"IT Consulting, IT Services"
27362132,2736213-2,Refine Reality Oy,Pohjois-Savon maakunta,Kuopio,Luotsitie 18 B 12,70460,KUOPIO,"(62.916239, 27.70153)",Luotsitie 18 B 12,70460,KUOPIO,Suomi,FIN,Osakeyhtiö,2016-01-07,62010,Software Design and Development,"IT Consulting, IT Services"
28580369,2858036-9,Reinto Oy,Päijät-Hämeen maakunta,Lahti,Karjalankatu 8 A 10,15140,LAHTI,"(60.980928, 25.67022)",Rullakatu 14 G 42,15900,LAHTI,Suomi,FIN,Osakeyhtiö,2017-09-22,96090,Other Personal Services n.e.c.,
32109166,3210916-6,Huuva Oy,,,,,,,Köydenpunojankatu 2 D,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-05-13,68209,Rental and Management of Other Real Estates,Property Management
29547034,2954703-4,World Of Mouth Oy,Uudenmaan maakunta,Helsinki,Pursimiehenkatu 26 C,00150,HELSINKI,"(60.15838, 24.93398)",Tehtaankatu 27-29 D,00150,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-11-26,62010,Software Design and Development,"IT Consulting, IT Services"
28799993,2879999-3,Indoor Informatics Oy,,,,,,,Koivukallionkatu 1 A 4,15300,LAHTI,Suomi,FIN,Osakeyhtiö,2018-01-03,62090,Other IT and Computer Services,"IT Consulting, IT Services"
30021769,3002176-9,Mindhaven Oy,,,,,,,Koskelantie 23 A 4,00610,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-05-22,62010,Software Design and Development,"IT Consulting, IT Services"
31433183,3143318-3,ReOrbit Oy,Uudenmaan maakunta,Helsinki,Henry Fordin Katu 6,00150,HELSINKI,"(60.152841, 24.92568)",Henry Fordin Katu 6 A,00150,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-06-23,61300,Satellite Communication,Telecommunication Services and Equipment
27708324,2770832-4,Heat Ledger Oy,Uudenmaan maakunta,Vantaa,Taivaltie 5,01610,VANTAA,"(60.262512, 24.87961)",Taivaltie 5,01610,VANTAA,Suomi,FIN,Osakeyhtiö,2016-07-06,62010,Software Design and Development,"IT Consulting, IT Services"
27740017,2774001-7,Coreiot Technologies Ltd,Pirkanmaan maakunta,Tampere,Visiokatu 4,33720,TAMPERE,"(61.44701, 23.86402)",Visiokatu 4,33720,TAMPERE,Suomi,FIN,Osakeyhtiö,2016-08-01,62090,Other IT and Computer Services,"IT Consulting, IT Services"
28511451,2851145-1,Osgenic Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-08-23,62010,Software Design and Development,"IT Consulting, IT Services"
33625605,3362560-5,oik.AI Oy,,,,,,,Laajalahdentie 24 B 20,00330,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-05-03,62010,Software Design and Development,"IT Consulting, IT Services"
31483316,3148331-6,Kickets Ticketing Oy,Uudenmaan maakunta,Helsinki,Tarkk'ampujankatu 18 lh. 1,00150,HELSINKI,"(60.160838, 24.94304)",Pajalahdentie 21 A 41,00200,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-07-20,79900,"Reservation Services, Tour Guide Services and Others","Travel Agency, Travel Services"
31307654,3130765-4,Droppe,Uudenmaan maakunta,Helsinki,Annankatu 19 C 25,00120,HELSINKI,"(60.164166, 24.940655)",Annankatu 19 C 25,00120,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-04-13,47919,Other Mail Order and E-Commerce,E-commerce
26967252,2696725-2,Fiksari,Uudenmaan maakunta,Helsinki,,00530,HELSINKI,,Siltasaarenkatu 4a lh.,00530,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-06-16,62010,Software Design and Development,IT Support and Maintenance
28324242,2832424-2,Sellforte Solutions Oy,Uudenmaan maakunta,Espoo,Otakaari 5,02150,ESPOO,"(60.1893657560949, 24.832557622229)",PL 1188,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,,62010,Software Design and Development,"IT Consulting, IT Services"
33198092,3319809-2,Northlight Defence And Rescue Industries Oy (Ndr-Industries).,,,,,,,Otavanniemi 70,34130,YLINEN,Suomi,FIN,Osakeyhtiö,2022-10-20,28990,Manufacture of Special-Purpose Machinery n.e.c.,Special Machines and Equipment
27191417,2719141-7,Oddrok Oy,Uudenmaan maakunta,Helsinki,Viipurinkatu 16 A 4,00510,HELSINKI,"(60.191121, 24.94242)",Viipurinkatu 16 A 4,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-10-20,62010,Software Design and Development,"IT Consulting, IT Services"
33222283,3322228-3,Renow Oy,,,,,,,Sörnäisten rantatie 25,00500,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-11-01,62010,Software Design and Development,"IT Consulting, IT Services"
31841136,3184113-6,Luncher Oy,Pohjois-Karjalan maakunta,Joensuu,Kalevankatu 39 B 4,80100,JOENSUU,"(62.606551, 29.75912)",Kalevankatu 39 B 4,80100,JOENSUU,Suomi,FIN,Osakeyhtiö,2021-01-18,62010,Software Design and Development,"IT Consulting, IT Services"
27522589,2752258-9,Athlos Oy,Uudenmaan maakunta,Espoo,Klovinpellontie 1-3,02180,ESPOO,"(60.203904, 24.75736)",Klovinpellontie 1-3,02180,ESPOO,Suomi,FIN,Osakeyhtiö,2016-03-14,26110,Manufacture of Electronic Components,Electronics and Components
33325354,3332535-4,Klu Technologies Oy,Uudenmaan maakunta,Espoo,Otakaari 5,02150,ESPOO,"(60.186622, 24.82692)",Otakaari 5,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2022-12-20,62010,Software Design and Development,"IT Consulting, IT Services"
29470516,2947051-6,Twisted Ark Oy,Uudenmaan maakunta,Helsinki,Vuosaarentie 10 E 81,00980,HELSINKI,"(60.209578, 25.14596)",Vuosaarentie 10 E 81,00980,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-10-18,62010,Software Design and Development,"IT Consulting, IT Services"
32038476,3203847-6,Hamina Wireless Oy,Uudenmaan maakunta,Helsinki,Mannerheimintie 4,00100,HELSINKI,"(60.166987, 24.942645)",Mannerheimintie 4,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-04-09,62010,Software Design and Development,"IT Consulting, IT Services"
32968403,3296840-3,boolean projects Oy,,,,,,,PL 1188,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-06-28,62010,Software Design and Development,"IT Consulting, IT Services"
31244841,3124484-1,Kohtas Co. Finland Oy,Uudenmaan maakunta,Helsinki,Erottajankatu 2,00120,HELSINKI,"(60.165528, 24.943652)",Erottajankatu 2,00120,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-03-07,62010,Software Design and Development,"IT Consulting, IT Services"
35000553,3500055-3,Solid Immuno-Oncology Oy,,,,,,,Haartmaninkatu 4,00290,HELSINKI,Suomi,FIN,Osakeyhtiö,2025-01-02,72110,Biotechnological Research and Development,Biotechnology
27121523,2712152-3,Woodio Oy,Uudenmaan maakunta,Helsinki,Hankasuontie 8,00390,HELSINKI,"(60.247698, 24.84189)",Hankasuontie 8,00390,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-09-18,43320,Building Joinery Installation,Bathroom Furniture and Accessories
33613057,3361305-7,LastBot Europe Oy,Pohjois-Pohjanmaan maakunta,Oulu,Kimmeltie 10,90630,OULU,"(65.04057, 25.60355)",Yliskyläntie 2 B 32,00840,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-04-27,62090,Other IT and Computer Services,"IT Consulting, IT Services"
29882203,2988220-3,Vibemetrics Oy,,,,,,,Halkivahantie 3,04300,TUUSULA,Suomi,FIN,Osakeyhtiö,2019-03-08,62010,Software Design and Development,Applications and Software
34663232,3466323-2,QuantumSpaceAI Oy,,,,,,,Hietajärventie 8,41160,TIKKAKOSKI,Suomi,FIN,Osakeyhtiö,2024-08-03,26510,"Manufacture of Measuring, Testing and Navigation Instruments",Measuring and Research Instruments
28466929,2846692-9,Miljoonapisaraa Oy,Pohjois-Pohjanmaan maakunta,Oulu,Kirkkokatu 17 B 16,90100,OULU,"(65.012169, 25.47068)",Kirkkokatu 17 B 16,90100,OULU,Suomi,FIN,Osakeyhtiö,2017-07-27,72191,Medical Research and Development,"Product Development, Research and Design Services"
31865541,3186554-1,Votech Oy,Uudenmaan maakunta,Helsinki,Niittaajankatu 5 A 16,00810,HELSINKI,"(60.191419, 25.02791)",Niittaajankatu 5 A 16,00810,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-01-27,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
32274022,3227402-2,Allocat Oy,Uudenmaan maakunta,Nurmijärvi,Kisakuja 6 A 1,01800,KLAUKKALA,"(60.381071, 24.74316)",Kisakuja 6 A 1,01800,KLAUKKALA,Suomi,FIN,Osakeyhtiö,2021-08-05,62010,Software Design and Development,"IT Consulting, IT Services"
28202982,2820298-2,ADESANTE Oy,Varsinais-Suomen maakunta,Turku,Hämeen Valtatie 144,20540,TURKU,"(60.462531, 22.32759)",Hämeen Valtatie 144,20540,TURKU,Suomi,FIN,Osakeyhtiö,2017-03-06,86909,Other Health Services,Healthcare
28251944,2825194-4,Eevia Health Abp,Etelä-Pohjanmaan maakunta,Seinäjoki,Koulukatu 14,60100,SEINÄJOKI,"(62.789879, 22.84036)",Lastausväylä 4,60100,SEINÄJOKI,Suomi,FIN,Julkinen osakeyhtiö,2017-03-28,46382,Wholesale of Natural Products,Wholesale Business
28479914,2847991-4,Shotgun Gaming Oy,Uudenmaan maakunta,Helsinki,Henrik Lättiläisen katu 8 C 15,00710,HELSINKI,"(60.223352, 24.98469)",,,,,,Osakeyhtiö,2017-08-06,62010,Software Design and Development,"IT Consulting, IT Services"
31497697,3149769-7,NoCFO Oy,,,,,,,PL 13300,00076,AALTO,Suomi,FIN,Osakeyhtiö,2020-07-31,62010,Software Design and Development,"IT Consulting, IT Services"
32872356,3287235-6,DeepScan Diagnostics Oy,Uudenmaan maakunta,Helsinki,Koetilantie 4,00790,HELSINKI,"(60.223332, 25.01975)",Koetilantie 4,00790,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-05-13,86902,Laboratory Research Services,Laboratory
33175245,3317524-5,Dobbelgänger Oy,,,,,,,Marmoritie 3 lt. 2,90620,OULU,Suomi,FIN,Osakeyhtiö,2022-10-10,32999,Manufacture of Other Products n.e.c.,
28904298,2890429-8,LessonApp Oy,Pirkanmaan maakunta,Tampere,Åkerlundinkatu 8,33100,TAMPERE,"(61.496011, 23.77675)",Vesitehtaankuja 1 as. 1,36200,KANGASALA,Suomi,FIN,Osakeyhtiö,2018-02-05,85599,Other Educational Institutions,Education and Training Services
27029444,2702944-4,Dreamloop Games Oy,Pirkanmaan maakunta,Tampere,Yliopistonkatu 58 D,33100,TAMPERE,"(61.495501, 23.77988)",Yliopistonkatu 58 D,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2015-08-03,62010,Software Design and Development,"IT Consulting, IT Services"
29251292,2925129-2,Ainak Oy,Uudenmaan maakunta,Vihti,Palajärventie 141 D,03150,HUHMARI,"(60.293037, 24.375703)",Palajärventie 141 D,03150,HUHMARI,Suomi,FIN,Osakeyhtiö,2018-07-04,62010,Software Design and Development,"IT Consulting, IT Services"
28808781,2880878-1,Linear Oy,Uudenmaan maakunta,Helsinki,Kalevankatu 30,00100,HELSINKI,"(60.165599, 24.93299)",Kalevankatu 30 A 20,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-01-08,62010,Software Design and Development,"IT Consulting, IT Services"
27864263,2786426-3,Evogenom Oy,Keski-Suomen maakunta,Jyväskylä,Ahlmaninkatu 2,40100,JYVÄSKYLÄ,"(62.231618, 25.73643)",Ahlmaninkatu 2,40100,JYVÄSKYLÄ,Suomi,FIN,Osakeyhtiö,2016-10-06,72110,Biotechnological Research and Development,Biotechnology
32898417,3289841-7,Woamy Oy,,,,,,,Sähkömiehentie 4 A,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2022-05-25,32999,Manufacture of Other Products n.e.c.,
27810812,2781081-2,RPS Brewing Oy,Pohjois-Savon maakunta,Kuopio,Siikaranta 3 B,70620,KUOPIO,"(62.874583, 27.662893)",Siikaranta 3 B,70620,KUOPIO,Suomi,FIN,Osakeyhtiö,2016-09-11,11050,Beer Brewing,Microbreweries
28587798,2858779-8,Hunomics Oy,Uudenmaan maakunta,Helsinki,Sturenkatu 26,00510,HELSINKI,"(60.194029, 24.95602)",Sturenkatu 26,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-09-25,62010,Software Design and Development,"IT Consulting, IT Services"
32012794,3201279-4,Yahaha Studios Oy,Uudenmaan maakunta,Espoo,Linnoitustie 6,02600,ESPOO,"(60.209696, 24.810759)",Linnoitustie 6,02600,ESPOO,Suomi,FIN,Osakeyhtiö,2021-03-30,62010,Software Design and Development,"IT Consulting, IT Services"
